sales_order_id,date_key,store_key,product_key,channel,quantity,gross_amount,discount_amount,net_amount,cost_amount
159485,2025-11-13,5,1,Delivery,2,5.5,0.0,5.5,1.4
159486,2025-11-13,5,11,In Store,1,6.5,0.0,6.5,2.6
159487,2025-11-13,5,9,In Store,4,13.6,0.0,13.6,4.4
159488,2025-11-13,5,5,In Store,1,4.1,0.0,4.1,1.15
159489,2025-11-13,5,4,In Store,1,5.1,1.02,4.08,1.45
159490,2025-11-13,5,4,Mobile Order,4,20.4,0.0,20.4,5.8
159491,2025-11-13,5,9,In Store,1,3.4,0.0,3.4,1.1
159492,2025-11-13,5,9,In Store,1,3.4,0.0,3.4,1.1
159493,2025-11-13,5,10,In Store,1,3.95,0.4,3.55,1.4
159494,2025-11-13,5,6,In Store,2,9.2,0.0,9.2,2.6
159495,2025-11-13,6,11,Mobile Order,1,6.5,0.65,5.85,2.6
159496,2025-11-13,6,11,In Store,1,6.5,0.0,6.5,2.6
159497,2025-11-13,6,6,Mobile Order,2,9.2,0.92,8.28,2.6
159498,2025-11-13,6,11,Mobile Order,1,6.5,0.0,6.5,2.6
159499,2025-11-13,6,3,Delivery,1,4.25,0.0,4.25,1.2
159500,2025-11-13,6,4,In Store,1,5.1,0.0,5.1,1.45
159501,2025-11-13,6,7,Mobile Order,1,4.75,0.0,4.75,1.35
159502,2025-11-13,6,7,In Store,1,4.75,0.0,4.75,1.35
159503,2025-11-13,6,8,In Store,1,3.2,0.0,3.2,0.6
159504,2025-11-13,6,6,Delivery,2,9.2,0.0,9.2,2.6
159505,2025-11-13,6,7,Delivery,1,4.75,0.0,4.75,1.35
159506,2025-11-13,6,7,In Store,2,9.5,0.0,9.5,2.7
159507,2025-11-13,6,1,Delivery,2,5.5,0.0,5.5,1.4
159508,2025-11-13,6,4,Delivery,2,10.2,0.0,10.2,2.9
159509,2025-11-13,6,4,In Store,1,5.1,0.0,5.1,1.45
159510,2025-11-13,6,9,Mobile Order,1,3.4,0.0,3.4,1.1
159511,2025-11-13,6,2,In Store,1,3.5,0.0,3.5,0.95
159512,2025-11-13,6,7,Mobile Order,1,4.75,0.0,4.75,1.35
159513,2025-11-13,6,2,In Store,1,3.5,0.0,3.5,0.95
159514,2025-11-13,6,2,In Store,2,7.0,0.0,7.0,1.9
159515,2025-11-13,6,3,In Store,3,12.75,0.0,12.75,3.6
159516,2025-11-13,7,5,In Store,2,8.2,0.0,8.2,2.3
159517,2025-11-13,7,9,In Store,1,3.4,0.0,3.4,1.1
159518,2025-11-13,7,10,Mobile Order,1,3.95,0.0,3.95,1.4
159519,2025-11-13,7,10,In Store,1,3.95,0.0,3.95,1.4
159520,2025-11-13,7,2,In Store,1,3.5,0.0,3.5,0.95
159521,2025-11-13,7,1,Mobile Order,1,2.75,0.0,2.75,0.7
159522,2025-11-13,7,3,In Store,1,4.25,0.0,4.25,1.2
159523,2025-11-13,7,7,Delivery,2,9.5,0.0,9.5,2.7
159524,2025-11-13,7,11,In Store,1,6.5,0.0,6.5,2.6
159525,2025-11-13,7,3,Delivery,1,4.25,0.85,3.4,1.2
159526,2025-11-13,7,2,Mobile Order,1,3.5,0.0,3.5,0.95
159527,2025-11-13,7,3,Mobile Order,2,8.5,0.0,8.5,2.4
159528,2025-11-13,8,11,In Store,1,6.5,0.0,6.5,2.6
159529,2025-11-13,8,6,In Store,2,9.2,0.0,9.2,2.6
159530,2025-11-13,8,3,In Store,1,4.25,0.0,4.25,1.2
159531,2025-11-13,8,10,Mobile Order,1,3.95,0.0,3.95,1.4
159532,2025-11-13,8,10,In Store,2,7.9,0.0,7.9,2.8
159533,2025-11-13,8,3,Mobile Order,3,12.75,2.55,10.2,3.6
159534,2025-11-13,8,7,Mobile Order,1,4.75,0.95,3.8,1.35
159535,2025-11-14,1,3,In Store,1,4.25,0.0,4.25,1.2
159536,2025-11-14,1,5,In Store,1,4.1,0.0,4.1,1.15
159537,2025-11-14,1,5,Mobile Order,1,4.1,0.41,3.69,1.15
159538,2025-11-14,1,12,In Store,2,32.0,0.0,32.0,15.0
159539,2025-11-14,1,3,In Store,1,4.25,0.0,4.25,1.2
159540,2025-11-14,1,4,In Store,1,5.1,1.02,4.08,1.45
159541,2025-11-14,1,2,In Store,2,7.0,0.0,7.0,1.9
159542,2025-11-14,1,3,In Store,1,4.25,0.0,4.25,1.2
159543,2025-11-14,1,6,Mobile Order,1,4.6,0.0,4.6,1.3
159544,2025-11-14,1,7,Delivery,1,4.75,0.0,4.75,1.35
159545,2025-11-14,1,7,In Store,1,4.75,0.0,4.75,1.35
159546,2025-11-14,1,12,In Store,2,32.0,0.0,32.0,15.0
159547,2025-11-14,1,5,In Store,4,16.4,0.0,16.4,4.6
159548,2025-11-14,1,5,Mobile Order,2,8.2,0.0,8.2,2.3
159549,2025-11-14,1,5,Mobile Order,1,4.1,0.0,4.1,1.15
159550,2025-11-14,1,11,Mobile Order,1,6.5,0.0,6.5,2.6
159551,2025-11-14,2,5,In Store,1,4.1,0.0,4.1,1.15
159552,2025-11-14,2,5,Mobile Order,1,4.1,0.0,4.1,1.15
159553,2025-11-14,2,3,In Store,1,4.25,0.0,4.25,1.2
159554,2025-11-14,2,10,Mobile Order,2,7.9,0.0,7.9,2.8
159555,2025-11-14,2,11,Delivery,2,13.0,2.6,10.4,5.2
159556,2025-11-14,2,3,In Store,2,8.5,0.0,8.5,2.4
159557,2025-11-14,2,9,In Store,3,10.2,0.0,10.2,3.3
159558,2025-11-14,2,4,In Store,1,5.1,0.0,5.1,1.45
159559,2025-11-14,2,3,Mobile Order,1,4.25,0.43,3.82,1.2
159560,2025-11-14,2,1,In Store,1,2.75,0.0,2.75,0.7
159561,2025-11-14,2,6,Mobile Order,1,4.6,0.0,4.6,1.3
159562,2025-11-14,2,2,Mobile Order,1,3.5,0.0,3.5,0.95
159563,2025-11-14,2,11,In Store,3,19.5,0.0,19.5,7.8
159564,2025-11-14,3,5,In Store,1,4.1,0.0,4.1,1.15
159565,2025-11-14,3,12,Mobile Order,1,16.0,0.0,16.0,7.5
159566,2025-11-14,3,1,In Store,1,2.75,0.0,2.75,0.7
159567,2025-11-14,3,7,Delivery,1,4.75,0.0,4.75,1.35
159568,2025-11-14,3,2,In Store,1,3.5,0.0,3.5,0.95
159569,2025-11-14,3,4,In Store,2,10.2,0.0,10.2,2.9
159570,2025-11-14,3,11,Delivery,1,6.5,0.0,6.5,2.6
159571,2025-11-14,3,8,In Store,1,3.2,0.0,3.2,0.6
159572,2025-11-14,3,11,Mobile Order,1,6.5,0.0,6.5,2.6
159573,2025-11-14,3,5,In Store,1,4.1,0.0,4.1,1.15
159574,2025-11-14,3,7,Delivery,2,9.5,0.0,9.5,2.7
159575,2025-11-14,3,8,In Store,1,3.2,0.32,2.88,0.6
159576,2025-11-14,3,1,In Store,4,11.0,0.0,11.0,2.8
159577,2025-11-14,3,7,Delivery,1,4.75,0.0,4.75,1.35
159578,2025-11-14,3,10,In Store,1,3.95,0.4,3.55,1.4
159579,2025-11-14,3,6,In Store,2,9.2,0.0,9.2,2.6
159580,2025-11-14,4,8,Mobile Order,3,9.6,0.0,9.6,1.8
159581,2025-11-14,4,11,In Store,1,6.5,0.0,6.5,2.6
159582,2025-11-14,4,3,In Store,1,4.25,0.0,4.25,1.2
159583,2025-11-14,4,3,Mobile Order,1,4.25,0.0,4.25,1.2
159584,2025-11-14,4,3,In Store,1,4.25,0.0,4.25,1.2
159585,2025-11-14,4,3,Delivery,1,4.25,0.0,4.25,1.2
159586,2025-11-14,4,4,Delivery,1,5.1,0.0,5.1,1.45
159587,2025-11-14,4,7,In Store,1,4.75,0.0,4.75,1.35
159588,2025-11-14,4,9,In Store,1,3.4,0.0,3.4,1.1
159589,2025-11-14,4,9,In Store,1,3.4,0.0,3.4,1.1
159590,2025-11-14,4,4,Delivery,2,10.2,0.0,10.2,2.9
159591,2025-11-14,4,4,Mobile Order,1,5.1,0.0,5.1,1.45
159592,2025-11-14,4,12,Mobile Order,1,16.0,0.0,16.0,7.5
159593,2025-11-14,4,8,In Store,2,6.4,0.0,6.4,1.2
159594,2025-11-14,5,9,In Store,1,3.4,0.0,3.4,1.1
159595,2025-11-14,5,2,Delivery,1,3.5,0.0,3.5,0.95
159596,2025-11-14,5,8,Mobile Order,1,3.2,0.0,3.2,0.6
159597,2025-11-14,5,4,In Store,1,5.1,0.0,5.1,1.45
159598,2025-11-14,5,9,Mobile Order,2,6.8,0.0,6.8,2.2
159599,2025-11-14,5,9,In Store,1,3.4,0.0,3.4,1.1
159600,2025-11-14,5,4,In Store,1,5.1,0.51,4.59,1.45
159601,2025-11-14,5,10,Mobile Order,2,7.9,0.0,7.9,2.8
159602,2025-11-14,5,3,In Store,3,12.75,0.0,12.75,3.6
159603,2025-11-14,5,9,Mobile Order,1,3.4,0.0,3.4,1.1
159604,2025-11-14,6,11,In Store,1,6.5,0.0,6.5,2.6
159605,2025-11-14,6,7,Delivery,1,4.75,0.0,4.75,1.35
159606,2025-11-14,6,4,In Store,1,5.1,0.0,5.1,1.45
159607,2025-11-14,6,3,In Store,2,8.5,0.0,8.5,2.4
159608,2025-11-14,6,12,In Store,1,16.0,0.0,16.0,7.5
159609,2025-11-14,6,8,Mobile Order,1,3.2,0.0,3.2,0.6
159610,2025-11-14,6,3,In Store,1,4.25,0.0,4.25,1.2
159611,2025-11-14,6,7,In Store,1,4.75,0.48,4.27,1.35
159612,2025-11-14,6,4,In Store,2,10.2,0.0,10.2,2.9
159613,2025-11-14,6,9,In Store,1,3.4,0.0,3.4,1.1
159614,2025-11-14,6,1,In Store,1,2.75,0.0,2.75,0.7
159615,2025-11-14,6,11,Mobile Order,1,6.5,0.65,5.85,2.6
159616,2025-11-14,7,6,In Store,2,9.2,0.0,9.2,2.6
159617,2025-11-14,7,11,In Store,1,6.5,0.0,6.5,2.6
159618,2025-11-14,7,12,Mobile Order,2,32.0,0.0,32.0,15.0
159619,2025-11-14,7,6,In Store,1,4.6,0.0,4.6,1.3
159620,2025-11-14,7,7,In Store,1,4.75,0.0,4.75,1.35
159621,2025-11-14,7,3,Delivery,1,4.25,0.0,4.25,1.2
159622,2025-11-14,7,11,In Store,1,6.5,0.0,6.5,2.6
159623,2025-11-14,7,5,In Store,1,4.1,0.0,4.1,1.15
159624,2025-11-14,7,11,In Store,1,6.5,0.0,6.5,2.6
159625,2025-11-14,7,2,In Store,1,3.5,0.0,3.5,0.95
159626,2025-11-14,8,7,In Store,1,4.75,0.0,4.75,1.35
159627,2025-11-14,8,6,In Store,3,13.8,0.0,13.8,3.9
159628,2025-11-14,8,4,In Store,1,5.1,0.0,5.1,1.45
159629,2025-11-14,8,2,In Store,2,7.0,0.0,7.0,1.9
159630,2025-11-14,8,10,In Store,1,3.95,0.0,3.95,1.4
159631,2025-11-14,8,5,Mobile Order,1,4.1,0.0,4.1,1.15
159632,2025-11-14,8,3,In Store,1,4.25,0.0,4.25,1.2
159633,2025-11-15,1,5,Mobile Order,2,8.2,0.0,8.2,2.3
159634,2025-11-15,1,3,Delivery,1,4.25,0.85,3.4,1.2
159635,2025-11-15,1,6,In Store,1,4.6,0.0,4.6,1.3
159636,2025-11-15,1,4,Mobile Order,1,5.1,0.0,5.1,1.45
159637,2025-11-15,1,7,In Store,1,4.75,0.0,4.75,1.35
159638,2025-11-15,1,7,Mobile Order,1,4.75,0.95,3.8,1.35
159639,2025-11-15,1,6,Mobile Order,1,4.6,0.0,4.6,1.3
159640,2025-11-15,1,1,Mobile Order,1,2.75,0.0,2.75,0.7
159641,2025-11-15,1,3,In Store,2,8.5,0.0,8.5,2.4
159642,2025-11-15,1,3,Delivery,2,8.5,0.0,8.5,2.4
159643,2025-11-15,1,2,Mobile Order,1,3.5,0.0,3.5,0.95
159644,2025-11-15,1,3,Delivery,2,8.5,0.0,8.5,2.4
159645,2025-11-15,1,5,In Store,2,8.2,0.0,8.2,2.3
159646,2025-11-15,2,2,In Store,2,7.0,0.0,7.0,1.9
159647,2025-11-15,2,1,In Store,1,2.75,0.0,2.75,0.7
159648,2025-11-15,2,1,Delivery,1,2.75,0.28,2.47,0.7
159649,2025-11-15,2,6,In Store,1,4.6,0.0,4.6,1.3
159650,2025-11-15,2,6,Mobile Order,1,4.6,0.0,4.6,1.3
159651,2025-11-15,2,4,Mobile Order,2,10.2,0.0,10.2,2.9
159652,2025-11-15,2,1,In Store,1,2.75,0.0,2.75,0.7
159653,2025-11-15,2,6,In Store,2,9.2,0.0,9.2,2.6
159654,2025-11-15,2,6,In Store,1,4.6,0.0,4.6,1.3
159655,2025-11-15,2,2,Mobile Order,2,7.0,0.0,7.0,1.9
159656,2025-11-15,3,2,In Store,1,3.5,0.7,2.8,0.95
159657,2025-11-15,3,4,In Store,3,15.3,0.0,15.3,4.35
159658,2025-11-15,3,2,Mobile Order,1,3.5,0.0,3.5,0.95
159659,2025-11-15,3,7,In Store,1,4.75,0.0,4.75,1.35
159660,2025-11-15,3,3,Mobile Order,3,12.75,1.28,11.47,3.6
159661,2025-11-15,3,2,Delivery,2,7.0,0.7,6.3,1.9
159662,2025-11-15,3,7,Mobile Order,1,4.75,0.0,4.75,1.35
159663,2025-11-15,3,4,In Store,1,5.1,0.0,5.1,1.45
159664,2025-11-15,3,1,In Store,1,2.75,0.0,2.75,0.7
159665,2025-11-15,3,3,In Store,2,8.5,0.0,8.5,2.4
159666,2025-11-15,3,1,Delivery,2,5.5,0.0,5.5,1.4
159667,2025-11-15,4,11,Delivery,1,6.5,0.0,6.5,2.6
159668,2025-11-15,4,1,Mobile Order,1,2.75,0.0,2.75,0.7
159669,2025-11-15,4,9,In Store,2,6.8,0.0,6.8,2.2
159670,2025-11-15,4,7,Mobile Order,1,4.75,0.0,4.75,1.35
159671,2025-11-15,4,12,In Store,1,16.0,0.0,16.0,7.5
159672,2025-11-15,4,12,In Store,1,16.0,0.0,16.0,7.5
159673,2025-11-15,4,10,Delivery,1,3.95,0.0,3.95,1.4
159674,2025-11-15,4,2,Delivery,1,3.5,0.0,3.5,0.95
159675,2025-11-15,4,9,In Store,1,3.4,0.68,2.72,1.1
159676,2025-11-15,4,1,Mobile Order,1,2.75,0.0,2.75,0.7
159677,2025-11-15,5,10,In Store,1,3.95,0.0,3.95,1.4
159678,2025-11-15,5,1,Mobile Order,1,2.75,0.0,2.75,0.7
159679,2025-11-15,5,7,In Store,3,14.25,0.0,14.25,4.05
159680,2025-11-15,5,4,In Store,3,15.3,0.0,15.3,4.35
159681,2025-11-15,5,8,In Store,1,3.2,0.0,3.2,0.6
159682,2025-11-15,5,9,Mobile Order,1,3.4,0.0,3.4,1.1
159683,2025-11-15,5,3,In Store,1,4.25,0.0,4.25,1.2
159684,2025-11-15,6,4,Mobile Order,1,5.1,0.0,5.1,1.45
159685,2025-11-15,6,6,In Store,1,4.6,0.0,4.6,1.3
159686,2025-11-15,6,5,In Store,1,4.1,0.41,3.69,1.15
159687,2025-11-15,6,6,In Store,1,4.6,0.0,4.6,1.3
159688,2025-11-15,6,10,Mobile Order,1,3.95,0.0,3.95,1.4
159689,2025-11-15,6,9,Delivery,1,3.4,0.0,3.4,1.1
159690,2025-11-15,6,4,In Store,3,15.3,0.0,15.3,4.35
159691,2025-11-15,6,9,In Store,1,3.4,0.0,3.4,1.1
159692,2025-11-15,6,5,Mobile Order,2,8.2,0.0,8.2,2.3
159693,2025-11-15,6,5,Mobile Order,1,4.1,0.0,4.1,1.15
159694,2025-11-15,6,1,Mobile Order,1,2.75,0.0,2.75,0.7
159695,2025-11-15,6,8,Delivery,3,9.6,0.0,9.6,1.8
159696,2025-11-15,6,7,Delivery,1,4.75,0.95,3.8,1.35
159697,2025-11-15,6,7,Delivery,1,4.75,0.0,4.75,1.35
159698,2025-11-15,6,3,In Store,1,4.25,0.43,3.82,1.2
159699,2025-11-15,7,3,Mobile Order,1,4.25,0.0,4.25,1.2
159700,2025-11-15,7,9,Delivery,1,3.4,0.34,3.06,1.1
159701,2025-11-15,7,2,Mobile Order,1,3.5,0.0,3.5,0.95
159702,2025-11-15,7,4,In Store,1,5.1,0.0,5.1,1.45
159703,2025-11-15,7,10,Mobile Order,1,3.95,0.0,3.95,1.4
159704,2025-11-15,7,7,In Store,1,4.75,0.48,4.27,1.35
159705,2025-11-15,7,3,Mobile Order,2,8.5,0.0,8.5,2.4
159706,2025-11-15,7,5,Mobile Order,1,4.1,0.0,4.1,1.15
159707,2025-11-15,8,4,In Store,4,20.4,0.0,20.4,5.8
159708,2025-11-15,8,1,Mobile Order,1,2.75,0.0,2.75,0.7
159709,2025-11-15,8,3,Mobile Order,2,8.5,0.0,8.5,2.4
159710,2025-11-15,8,6,Mobile Order,1,4.6,0.0,4.6,1.3
159711,2025-11-15,8,2,In Store,1,3.5,0.35,3.15,0.95
159712,2025-11-15,8,4,Mobile Order,1,5.1,0.0,5.1,1.45
159713,2025-11-16,1,9,In Store,1,3.4,0.0,3.4,1.1
159714,2025-11-16,1,7,In Store,2,9.5,0.0,9.5,2.7
159715,2025-11-16,1,4,In Store,4,20.4,2.04,18.36,5.8
159716,2025-11-16,1,7,In Store,2,9.5,0.0,9.5,2.7
159717,2025-11-16,1,5,In Store,1,4.1,0.0,4.1,1.15
159718,2025-11-16,1,6,In Store,1,4.6,0.46,4.14,1.3
159719,2025-11-16,1,8,In Store,1,3.2,0.0,3.2,0.6
159720,2025-11-16,1,3,Mobile Order,2,8.5,0.0,8.5,2.4
159721,2025-11-16,1,8,In Store,1,3.2,0.0,3.2,0.6
159722,2025-11-16,1,9,In Store,1,3.4,0.0,3.4,1.1
159723,2025-11-16,1,2,In Store,2,7.0,0.0,7.0,1.9
159724,2025-11-16,1,11,Mobile Order,1,6.5,0.0,6.5,2.6
159725,2025-11-16,1,1,In Store,1,2.75,0.0,2.75,0.7
159726,2025-11-16,1,10,In Store,1,3.95,0.0,3.95,1.4
159727,2025-11-16,2,3,In Store,1,4.25,0.0,4.25,1.2
159728,2025-11-16,2,10,In Store,1,3.95,0.0,3.95,1.4
159729,2025-11-16,2,3,In Store,1,4.25,0.0,4.25,1.2
159730,2025-11-16,2,10,In Store,1,3.95,0.4,3.55,1.4
159731,2025-11-16,2,7,In Store,2,9.5,0.0,9.5,2.7
159732,2025-11-16,2,7,In Store,1,4.75,0.0,4.75,1.35
159733,2025-11-16,2,4,Delivery,1,5.1,0.0,5.1,1.45
159734,2025-11-16,2,2,Mobile Order,1,3.5,0.0,3.5,0.95
159735,2025-11-16,2,5,Delivery,2,8.2,0.0,8.2,2.3
159736,2025-11-16,3,2,In Store,1,3.5,0.0,3.5,0.95
159737,2025-11-16,3,2,In Store,1,3.5,0.0,3.5,0.95
159738,2025-11-16,3,2,Mobile Order,1,3.5,0.0,3.5,0.95
159739,2025-11-16,3,2,Mobile Order,1,3.5,0.0,3.5,0.95
159740,2025-11-16,3,3,In Store,1,4.25,0.0,4.25,1.2
159741,2025-11-16,3,6,Delivery,4,18.4,0.0,18.4,5.2
159742,2025-11-16,3,5,Mobile Order,3,12.3,0.0,12.3,3.45
159743,2025-11-16,3,10,Mobile Order,3,11.85,0.0,11.85,4.2
159744,2025-11-16,3,11,In Store,1,6.5,0.0,6.5,2.6
159745,2025-11-16,3,11,Mobile Order,2,13.0,0.0,13.0,5.2
159746,2025-11-16,3,1,In Store,1,2.75,0.0,2.75,0.7
159747,2025-11-16,4,5,Delivery,1,4.1,0.0,4.1,1.15
159748,2025-11-16,4,10,In Store,2,7.9,0.0,7.9,2.8
159749,2025-11-16,4,1,Mobile Order,1,2.75,0.28,2.47,0.7
159750,2025-11-16,4,10,In Store,1,3.95,0.0,3.95,1.4
159751,2025-11-16,4,8,In Store,1,3.2,0.0,3.2,0.6
159752,2025-11-16,4,7,Mobile Order,1,4.75,0.0,4.75,1.35
159753,2025-11-16,4,1,In Store,3,8.25,0.0,8.25,2.1
159754,2025-11-16,5,7,In Store,1,4.75,0.0,4.75,1.35
159755,2025-11-16,5,6,In Store,1,4.6,0.0,4.6,1.3
159756,2025-11-16,5,3,In Store,2,8.5,0.0,8.5,2.4
159757,2025-11-16,5,3,Mobile Order,1,4.25,0.0,4.25,1.2
159758,2025-11-16,5,11,Delivery,1,6.5,0.0,6.5,2.6
159759,2025-11-16,5,11,In Store,1,6.5,0.0,6.5,2.6
159760,2025-11-16,5,9,Mobile Order,1,3.4,0.0,3.4,1.1
159761,2025-11-16,5,2,Mobile Order,3,10.5,1.05,9.45,2.85
159762,2025-11-16,5,5,In Store,1,4.1,0.0,4.1,1.15
159763,2025-11-16,6,5,Mobile Order,3,12.3,0.0,12.3,3.45
159764,2025-11-16,6,2,Mobile Order,2,7.0,0.0,7.0,1.9
159765,2025-11-16,6,2,In Store,1,3.5,0.0,3.5,0.95
159766,2025-11-16,6,8,In Store,1,3.2,0.0,3.2,0.6
159767,2025-11-16,6,3,Mobile Order,2,8.5,0.0,8.5,2.4
159768,2025-11-16,6,6,In Store,2,9.2,0.0,9.2,2.6
159769,2025-11-16,6,3,Delivery,1,4.25,0.0,4.25,1.2
159770,2025-11-16,6,12,In Store,2,32.0,0.0,32.0,15.0
159771,2025-11-16,6,8,In Store,2,6.4,0.0,6.4,1.2
159772,2025-11-16,6,4,Mobile Order,1,5.1,0.0,5.1,1.45
159773,2025-11-16,6,11,Delivery,1,6.5,0.65,5.85,2.6
159774,2025-11-16,6,5,In Store,1,4.1,0.0,4.1,1.15
159775,2025-11-16,6,10,Delivery,2,7.9,0.0,7.9,2.8
159776,2025-11-16,7,5,In Store,1,4.1,0.41,3.69,1.15
159777,2025-11-16,7,4,In Store,1,5.1,0.0,5.1,1.45
159778,2025-11-16,7,10,In Store,1,3.95,0.0,3.95,1.4
159779,2025-11-16,7,9,In Store,1,3.4,0.0,3.4,1.1
159780,2025-11-16,7,3,Mobile Order,1,4.25,0.0,4.25,1.2
159781,2025-11-16,7,4,In Store,1,5.1,0.0,5.1,1.45
159782,2025-11-16,7,4,In Store,1,5.1,0.0,5.1,1.45
159783,2025-11-16,7,1,In Store,2,5.5,0.0,5.5,1.4
159784,2025-11-16,8,9,Delivery,1,3.4,0.34,3.06,1.1
159785,2025-11-16,8,1,In Store,1,2.75,0.0,2.75,0.7
159786,2025-11-16,8,2,Delivery,1,3.5,0.35,3.15,0.95
159787,2025-11-17,1,10,In Store,1,3.95,0.0,3.95,1.4
159788,2025-11-17,1,11,Mobile Order,2,13.0,0.0,13.0,5.2
159789,2025-11-17,1,10,In Store,1,3.95,0.0,3.95,1.4
159790,2025-11-17,1,3,In Store,1,4.25,0.0,4.25,1.2
159791,2025-11-17,1,2,In Store,1,3.5,0.35,3.15,0.95
159792,2025-11-17,1,9,In Store,1,3.4,0.0,3.4,1.1
159793,2025-11-17,1,8,In Store,1,3.2,0.0,3.2,0.6
159794,2025-11-17,1,3,In Store,1,4.25,0.43,3.82,1.2
159795,2025-11-17,1,3,In Store,4,17.0,0.0,17.0,4.8
159796,2025-11-17,1,4,Mobile Order,1,5.1,0.0,5.1,1.45
159797,2025-11-17,1,3,In Store,2,8.5,0.0,8.5,2.4
159798,2025-11-17,1,9,In Store,1,3.4,0.0,3.4,1.1
159799,2025-11-17,1,3,In Store,2,8.5,0.0,8.5,2.4
159800,2025-11-17,1,5,In Store,1,4.1,0.0,4.1,1.15
159801,2025-11-17,1,2,In Store,2,7.0,0.0,7.0,1.9
159802,2025-11-17,2,5,In Store,1,4.1,0.0,4.1,1.15
159803,2025-11-17,2,5,In Store,1,4.1,0.0,4.1,1.15
159804,2025-11-17,2,5,In Store,2,8.2,0.0,8.2,2.3
159805,2025-11-17,2,4,In Store,1,5.1,0.0,5.1,1.45
159806,2025-11-17,2,7,In Store,1,4.75,0.0,4.75,1.35
159807,2025-11-17,2,8,In Store,2,6.4,0.0,6.4,1.2
159808,2025-11-17,2,5,In Store,1,4.1,0.0,4.1,1.15
159809,2025-11-17,2,1,In Store,2,5.5,0.0,5.5,1.4
159810,2025-11-17,2,8,Mobile Order,1,3.2,0.0,3.2,0.6
159811,2025-11-17,2,3,Delivery,1,4.25,0.0,4.25,1.2
159812,2025-11-17,2,8,Mobile Order,2,6.4,0.0,6.4,1.2
159813,2025-11-17,2,6,In Store,1,4.6,0.0,4.6,1.3
159814,2025-11-17,2,12,In Store,1,16.0,0.0,16.0,7.5
159815,2025-11-17,3,10,In Store,2,7.9,0.79,7.11,2.8
159816,2025-11-17,3,3,In Store,2,8.5,0.0,8.5,2.4
159817,2025-11-17,3,10,Delivery,1,3.95,0.0,3.95,1.4
159818,2025-11-17,3,4,In Store,1,5.1,0.51,4.59,1.45
159819,2025-11-17,3,3,Mobile Order,2,8.5,0.0,8.5,2.4
159820,2025-11-17,3,2,In Store,1,3.5,0.0,3.5,0.95
159821,2025-11-17,3,6,In Store,3,13.8,0.0,13.8,3.9
159822,2025-11-17,3,4,Mobile Order,1,5.1,0.0,5.1,1.45
159823,2025-11-17,3,6,In Store,3,13.8,1.38,12.42,3.9
159824,2025-11-17,3,5,In Store,1,4.1,0.0,4.1,1.15
159825,2025-11-17,3,7,Mobile Order,1,4.75,0.48,4.27,1.35
159826,2025-11-17,3,9,Mobile Order,1,3.4,0.0,3.4,1.1
159827,2025-11-17,4,2,Mobile Order,1,3.5,0.0,3.5,0.95
159828,2025-11-17,4,5,Mobile Order,1,4.1,0.82,3.28,1.15
159829,2025-11-17,4,2,In Store,1,3.5,0.0,3.5,0.95
159830,2025-11-17,4,7,In Store,1,4.75,0.0,4.75,1.35
159831,2025-11-17,4,7,In Store,2,9.5,0.0,9.5,2.7
159832,2025-11-17,4,1,Mobile Order,1,2.75,0.55,2.2,0.7
159833,2025-11-17,4,5,Delivery,1,4.1,0.0,4.1,1.15
159834,2025-11-17,4,10,In Store,1,3.95,0.0,3.95,1.4
159835,2025-11-17,4,6,Mobile Order,1,4.6,0.0,4.6,1.3
159836,2025-11-17,4,2,In Store,1,3.5,0.0,3.5,0.95
159837,2025-11-17,4,7,In Store,3,14.25,0.0,14.25,4.05
159838,2025-11-17,5,12,Mobile Order,1,16.0,1.6,14.4,7.5
159839,2025-11-17,5,9,Mobile Order,2,6.8,0.0,6.8,2.2
159840,2025-11-17,5,7,Mobile Order,1,4.75,0.0,4.75,1.35
159841,2025-11-17,5,2,In Store,2,7.0,0.0,7.0,1.9
159842,2025-11-17,5,6,Mobile Order,2,9.2,0.0,9.2,2.6
159843,2025-11-17,5,2,In Store,3,10.5,0.0,10.5,2.85
159844,2025-11-17,5,1,In Store,1,2.75,0.0,2.75,0.7
159845,2025-11-17,5,9,In Store,1,3.4,0.0,3.4,1.1
159846,2025-11-17,5,7,In Store,3,14.25,0.0,14.25,4.05
159847,2025-11-17,6,4,Mobile Order,1,5.1,0.0,5.1,1.45
159848,2025-11-17,6,5,In Store,1,4.1,0.0,4.1,1.15
159849,2025-11-17,6,7,In Store,1,4.75,0.0,4.75,1.35
159850,2025-11-17,6,1,In Store,1,2.75,0.28,2.47,0.7
159851,2025-11-17,6,3,Delivery,1,4.25,0.0,4.25,1.2
159852,2025-11-17,6,10,In Store,2,7.9,1.58,6.32,2.8
159853,2025-11-17,6,6,In Store,1,4.6,0.0,4.6,1.3
159854,2025-11-17,6,3,In Store,3,12.75,0.0,12.75,3.6
159855,2025-11-17,6,4,Mobile Order,1,5.1,0.0,5.1,1.45
159856,2025-11-17,6,1,Delivery,1,2.75,0.0,2.75,0.7
159857,2025-11-17,6,4,In Store,1,5.1,1.02,4.08,1.45
159858,2025-11-17,6,3,Mobile Order,1,4.25,0.0,4.25,1.2
159859,2025-11-17,6,3,In Store,1,4.25,0.0,4.25,1.2
159860,2025-11-17,6,4,In Store,1,5.1,0.51,4.59,1.45
159861,2025-11-17,6,9,In Store,1,3.4,0.0,3.4,1.1
